query,title,url,snippet
Standex International Corp. Sustainability Report 2023 filetype:pdf site:standex.com,ENGINEERING TECHNOLOGIES,https://ir.standex.com/download/DAD_Investor+Presentation_3.8.24_vF.pdf,Standex International Corporation. ($ in millions). Q2 FY24. Q2 FY23. Y/Y △%. Comments. Net sales. 178.4. 187.8. -5.0%. Organic growth: (7.4 ...
Standex International Corp. Sustainability Report 2023 filetype:pdf site:standex.com,ENGINEERING TECHNOLOGIES,https://ir.standex.com/download/Investor+Presentation_9.28.23_FINAL.pdf,Standex ESG Goals and Performance Reporting ... Record FY 2023 Adj. EPS of $6.70; Adj. EPS FY19-FY23 ... Standex International Corporation. ($ in ...
Standex International Corp. Sustainability Report 2023 filetype:pdf site:standex.com,Standex Investor Presentation,https://ir.standex.com/download/Jefferies_+2022+Industrials+_Conference_Investor+Presentation_FINAL_8.5.22.pdf,"• The project with ENEL, a global energy company, is now focused on pilot plant design, which is expected to begin limited production in 2023."
Standex International Corp. Sustainability Report 2023 filetype:pdf site:standex.com,Focused on Growth and Continued Margin Expansion,https://ir.standex.com/download/Investor+Presentation_5.18.23_FINAL.pdf,Standex ESG Goals and Performance Reporting. Our commitment to business sustainability ... Standex International Corporation. ($ in ... 3/31/2023.
Standex International Corp. Sustainability Report 2023 filetype:pdf site:standex.com,2021 Proxy Statement,https://ir.standex.com/download/2021+Proxy+Statement+FINAL.pdf,Standex International Corporation (the “Company” or “Standex”) will ... expiring at the 2023 annual ... Standex's website at ir.standex.com/annual- ...
Standex International Corp. Sustainability Report 2023 filetype:pdf site:standex.com,Statement of Investment Principles,https://standex.com/wp-content/uploads/2020/09/Standex_SIP_September-2020-Clean-1.pdf,Introduction. This Statement of Investment Principles (the “Statement”) has been prepared by the Trustee of the Standex UK Retirement Plan (the “Plan”).
Standex International Corp. Sustainability Report 2023 filetype:pdf site:standex.com,2020 Proxy Statement,https://ir.standex.com/download/2020+Proxy+Statement+FINAL.pdf,The 2020 Annual Meeting of Shareholders (the “Annual Meeting”) of Standex International Corporation (the “Company” or. “Standex”) will be ...
Standex International Corp. Sustainability Report 2023 filetype:pdf site:standex.com,Standex UK Retirement Plan - Statement of Investment ...,https://standex.com/wp-content/uploads/2020/11/Standex_SIP_September-2020-Clean-2.pdf,"Trustee, in preparing this Statement, has also consulted Standex International ... 0.5% p.a.) basis by 2023. ... Environmental, Social, and ..."
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:assets.ctfassets.net,P&amp;G 2023 Annual Report,https://assets.ctfassets.net/oggad6svuzkv/2pIQQWQXPpxiKjjmhfpyWf/eb17b3f3c9c21f7abb05e68c7b1f3fcd/2023_annual_report.pdf,"Your Company delivered another strong year in fiscal 2023 with robust top-line growth across categories and regions, strong earnings per share."
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:assets.ctfassets.net,P&amp;G 2023 Annual Report,https://assets.ctfassets.net/oggad6svuzkv/2pIQQWQXPpxiKjjmhfpyWf/ab30557a6626961e0d8f55886d36805f/2023_annual_report.pdf,(1) Diluted net earnings per common share are calculated based on net earnings attributable to Procter &amp; Gamble.
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:assets.ctfassets.net,2023 CITIZENSHIP REPORT,https://assets.ctfassets.net/zyvr84rwvj68/3GfBtsummhC7S8wwq5SBIP/f6f2f189f2d9f42722dcafda7cdebcb7/2023_Northern_Europe_Citizenship_Report_FINAL.pdf,"This year, we awarded grants to seven charities that offer support in areas including homelessness and cost-of-living support, as well as education on topics."
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:assets.ctfassets.net,2023 Proxy Statement,https://assets.ctfassets.net/oggad6svuzkv/1VrZoF2f2ooT68Gtqb00wq/5764489c313f28b748ff0bcd181190f7/2023_Proxy_Statement.pdf,"Shareholders request that, beginning in 2024, The Procter &amp; Gamble Company report annually to shareholders on the nature and extent to which ..."
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:assets.ctfassets.net,CORPORATE GOVERNANCE,https://assets.ctfassets.net/oe48y40ukei6/3dmRnKCtNFxjl9JQYiuQfV/1b6b5b55a99719bb4bbc742b53fe1a54/CORPORATE_GOVERNANCE_REPORT_2023.pdf,"Annual Report, Board committee framework, ... Procter &amp; Gamble Company, USA under its ... August 28, 2023 approved payment of annual commission of ..."
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:assets.ctfassets.net,P&amp;G 2023 Form 10K,https://assets.ctfassets.net/oggad6svuzkv/3dWG1bXokHsV1AoriLeoGl/11d56c8d0af0ae669fc9d92def0ec082/2023_form_10k.pdf,"The Company's Annual Report on Form 10-K, quarterly reports on Form 10-Q and current reports on Form 8-K, and amendments thereto, are filed ..."
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:assets.ctfassets.net,FY2223 10-K Report,https://assets.ctfassets.net/oggad6svuzkv/3dWG1bXokHsV1AoriLeoGl/909b509a441a256ae92ba75493358e29/FY2223_10-K_Report_Final.pdf,"The Company's Annual Report on ... Procter &amp; Gamble Company and subsidiaries, management's report ... August 04, 2023. The Procter &amp; Gamble Company ..."
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:assets.ctfassets.net,Annual Report,https://assets.ctfassets.net/jokvdaaztkj7/4uYA3VZObsm05c33u4NQIU/86749c570b0d52665a156f3cce01b093/2022_annual_report.pdf,"Your Company delivered broad-based and strong top-line growth across our categories and regions, earnings growth in the face of significant cost."
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:assets.ctfassets.net,2022 CITIZENSHIP REPORT,https://assets.ctfassets.net/zyvr84rwvj68/5VcYcncjgq8NvbIGJpRgGf/835908a9771a9b265f2deeab1319d575/9287_P_G_NE_Citizenship_ADA_F-7.pdf,"We are approaching the end of another fiscal year, and that brings with it many opportunities for learning and reflection. Over the last 12 months,."
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:assets.ctfassets.net,CORPORATE GOVERNANCE,https://assets.ctfassets.net/oe48y40ukei6/1B4PdkB3hhiGVRi5DzloRI/490aa00ef0fc2a46b485878925dec785/Corporate_Governance_Report_2023.pdf,"Annual Report, Board committee framework, ... August 29, 2023 approved a payment of annual ... The Company is a subsidiary of The Procter &amp; Gamble."
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.com,corporate responsibility report 2022,https://www.pvh.com/-/media/Files/pvh/responsibility/PVH-CR-Report-2022.pdf,"The PVH Corporate Responsibility (CR) Report provides information and performance data on operations from the PVH Corp.1 2022 fiscal year,."
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.com,your CDP Climate Change Questionnaire 2023 C0. ...,https://pvh.com/-/media/Files/pvh/responsibility/PVH-CDP-Disclosure---Climate.pdf,PVH Corp CDP Climate Change Questionnaire ... sustainability and social and environmental responsibility as part of our ... PVH Annual Report: https://www.pvh.com/-/media/Files/pvh/investor-relations/PVH-.
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.com,your CDP Water Security Questionnaire 2023 W0. ...,https://pvh.com/-/media/Files/pvh/responsibility/PVH-CDP-Disclosure---Water-Security.pdf,"PVH Corp CDP Water Security Questionnaire 2023 Thursday, July 27, 2023. 1. Welcome to your CDP Water ... Corporate Responsibility Report, our website – PVH."
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.com,corporate responsibility report 2021,https://www.pvh.com/-/media/Files/pvh/responsibility/PVH-CR-Report-2021.pdf,"The PVH Corporate Responsibility (CR) Report provides information and performance data on operations during PVH. Corp.'s 2021 fiscal year (February 1, ..."
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.com,GREEN FINANCING FRAMEWORK,https://www.pvh.com/-/media/Files/pvh/investor-relations/sustainable-finance/PVH-Green-Financing-Framework.pdf,About PVH. Further details on progress towards our Fashion Forward Targets can be found in our annual Corporate Responsibility Report. Accelerate Climate Action.
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.com,FY 2023 Earnings,https://www.pvh.com/-/media/Files/pvh/investor-relations/PVH-Full-Year-2023-Earnings.pdf,"New York - April 1, 2024 - PVH Corp. [NYSE: PVH] today reported its 2023 fourth quarter and full year results and provided its 2024 outlook."
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.com,PVH Green Financing Framework Second-Party Opinion ( ...,https://pvh.com/-/media/Files/pvh/investor-relations/sustainable-finance/PVH-Green-Financing-Framework-SecondParty-Opinion-sustainalyticscom.pdf,"- The impact reporting will adapt ICMA's Harmonized Framework for Impact Reporting (June. 2023), where feasible, and will include quantitative ..."
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.com,PVH Proxy Statement 2023,https://www.pvh.com/-/media/Files/pvh/investor-relations/PVH-Proxy-Statement-2023.pdf,"Our Annual Report to Stockholders for our fiscal year ended January 29, 2023, the Proxy Statement and all other proxy materials are available at."
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.com,Corporate Responsibility Report 2020,https://www.pvh.com/-/media/Files/pvh/responsibility/PVH-CR-Report-2020.pdf,"Our platform focuses on several areas where we believe we can drive the greatest impact: Using Sustainable Materials, Reducing. Single-Use Plastic, Innovating ..."
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.com,PVH Q3 2023 Earnings,https://www.pvh.com/-/media/Files/pvh/investor-relations/PVH-Q3-2023-Earnings.pdf,"New York - November 29, 2023 - PVH Corp. [NYSE: PVH] today reported its 2023 third quarter results and updated its full year outlook. Stefan ..."
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.gcs-web.com,Form 8-K for PVH Corp DE filed 11/29/2023,https://pvh.gcs-web.com/static-files/38d078e3-59e5-4775-9cf4-f9953ffd7247,"Date of Report (Date of earliest event reported) November 29, 2023. PVH CORP. (Exact name of registrant as specified in its charter). Delaware."
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.gcs-web.com,Form 8-K for PVH Corp DE filed 04/01/2024,https://pvh.gcs-web.com/static-files/53a8b88e-4996-4387-b6af-47f659a2cfe5,"PVH CORP. By: /s/ James W. Holmes. James W. Holmes. Executive Vice President and Controller. Date: April 1, 2024. Page 4. PVH CORP. REPORTS 2023 ..."
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.gcs-web.com,Form 8-K for PVH Corp DE filed 08/29/2023,https://pvh.gcs-web.com/static-files/5866babe-4663-4736-a9e5-42922902a004,"Date of Report (Date of earliest event reported) August 29, 2023. PVH CORP. (Exact name of registrant as specified in its charter). Delaware."
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.gcs-web.com,Form 10-Q for PVH Corp DE filed 09/07/2023,https://pvh.gcs-web.com/static-files/4b0355ec-9417-4f17-a5ff-3083729528ed,"The 2022 facilities require the Company to comply with customary affirmative, negative and financial covenants, including a maximum net leverage ..."
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.gcs-web.com,Form 10-K for PVH Corp DE filed 03/28/2023,https://pvh.gcs-web.com/static-files/b269af9c-f3a3-4bc4-9d89-1ca926029d21,We encourage you to read our annual Corporate Responsibility Report on our PVH.com corporate website for more detailed information regarding our.
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.gcs-web.com,Form 10-K for PVH Corp DE filed 04/02/2024,https://pvh.gcs-web.com/static-files/76f2381f-4d55-411e-ae18-befb674693a0,"2023 (incorporated by reference to Exhibit 3.2 to our Quarterly Report on Form 10-Q for the period ended July 30, 2023). 3.2 By-Laws of PVH Corp ..."
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.gcs-web.com,Form SD for PVH Corp DE filed 05/15/2024,https://pvh.gcs-web.com/static-files/b279542d-38df-4645-b11d-db88153063d4,"Report (the “Report”) as an exhibit to its Form SD for 2023, as permitted under Rule 13p-1 under the Securities Exchange Act of. 1934, as ..."
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.gcs-web.com,PVH CORP.,https://pvh.gcs-web.com/static-files/14b3e319-9ef4-4b8d-9178-940ee26a7459,"Jun 17, 2021  —  We design and market branded sportswear (casual apparel), jeanswear, performance apparel, intimate apparel, underwear, swimwear, dress."
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.gcs-web.com,Form 10-Q for PVH Corp DE filed 12/07/2023,https://pvh.gcs-web.com/static-files/b678bc04-1516-4d53-8e3e-12dd66614bb3,"... Annual Report on Form 10-K for the year ended January 29, 2023 ... and financial performance for sustainable ... In connection with the Quarterly ..."
PVH Corp. Sustainability Report 2023 filetype:pdf site:pvh.gcs-web.com,Form 424B5 for PVH Corp DE filed 04/11/2024,https://pvh.gcs-web.com/static-files/8e6b5952-8f2e-4305-b2cd-8a7ef264f3bc,assumptions used to report on the environmental benefits of the Eligible Projects will be disclosed in the applicable Impact Report.
Exelon Corp. Sustainability Report 2023 filetype:pdf site:exeloncorp.com,Exelon Sustainability Report 2022,https://www.exeloncorp.com/sustainability/interactive-csr/Documents/2022/csr-year-2022-pdf.pdf,"As Exelon's new CEO, it is my pleasure to share this report on our sustainability programs and performance during 2022. It is an honor for."
Exelon Corp. Sustainability Report 2023 filetype:pdf site:exeloncorp.com,ESG/Sustainability Template – Quantitative Information,https://www.exeloncorp.com/content/dam/exelon/sustainability/Documents/Exelon%20EEI%20-%20AGA%20ESG%20Quantitative%20Template.pdf,Annual Exelon Sustainability Report (page 130 for 2021 data and page 60 for 2022 data). This represents the emission associated with.
Exelon Corp. Sustainability Report 2023 filetype:pdf site:exeloncorp.com,your CDP Climate Change Questionnaire 2023 C0. ...,https://www.exeloncorp.com/sustainability/Documents/Exelon_Investor_CDP.pdf,"Exelon Corporation CDP Climate Change Questionnaire 2023 Friday, September 22, 2023 ... Sustainability. Report ... Corporate Sustainability Report."
Exelon Corp. Sustainability Report 2023 filetype:pdf site:exeloncorp.com,2020 Exelon Corporation Sustainability Report,https://www.exeloncorp.com/sustainability/Documents/dwnld_Exelon_CSR%20(1).pdf,"All Exelon utilities achieved best on record scores and first quartile Customer Satisfaction Index results, despite significant storm events. Exelon ..."
Exelon Corp. Sustainability Report 2023 filetype:pdf site:exeloncorp.com,Delivering Sustainable Value as the Premier T&amp;D Utility,https://investors.exeloncorp.com/static-files/66cd6590-b3b3-4502-8cde-acb830bb811f,"... ComEd,. Delmarva ... Exelon's 2023 Proxy filing on March 15, 2023. ... Corporate Sustainability Approach section of the Exelon Sustainability Report ..."
Exelon Corp. Sustainability Report 2023 filetype:pdf site:exeloncorp.com,Leading the Way to a Sustainable Future: Exelon&#39;s ESG ...,https://investors.exeloncorp.com/static-files/f3dbe322-7e74-41f0-80b2-06c14743402e,"2023. 2023. 2018 ... • 2019 Corporate Sustainability Report (reported using TCFD, GRI and SDG standards) ... • 2019 Exelon Diverse Business Empowerment Annual ..."
Exelon Corp. Sustainability Report 2023 filetype:pdf site:exeloncorp.com,FORM 10-K - Investor Relations - Exelon Corporation,https://investors.exeloncorp.com/static-files/6213b240-ab5c-4a4c-9a6a-936702a7e3eb,"This combined Annual Report on Form 10-K is being filed separately by Exelon Corporation, Commonwealth. Edison Company, PECO Energy Company ..."
Exelon Corp. Sustainability Report 2023 filetype:pdf site:exeloncorp.com,Exelon Scope 3 GHG Verification,https://www.exeloncorp.com/sustainability/Documents/Exelon%20Scope%203%20GHG%20Verification.pdf,Our assurance engagement covered Exelon's other indirect GHG emissions and specifically the following requirements: • Verifying conformance with:.
Exelon Corp. Sustainability Report 2023 filetype:pdf site:exeloncorp.com,"1 Methane Emissions from Exelon Utility (BGE, PECO, DPL ...",https://www.exeloncorp.com/sustainability/Documents/GHG_emission_and_intensity.pdf,Exelon will provide an update on any implications from EPA's final revisions to its GHG emission accounting as appropriate in its 2023 sustainability report.
Exelon Corp. Sustainability Report 2023 filetype:pdf site:exeloncorp.com,Notice of the Annual Meeting and 2024 Proxy Statement,https://investors.exeloncorp.com/static-files/9e1b1ef4-4257-42b3-b60f-c59c644c0deb,Combined Notes to Consolidated Financial Statements included in Exelon's 2023 Annual Report on Form 10-K. The 2023-2025 performance share ...
Exelon Corp. Sustainability Report 2023 filetype:pdf site:investors.exeloncorp.com,Delivering Sustainable Value as the Premier T&amp;D Utility,https://investors.exeloncorp.com/static-files/66cd6590-b3b3-4502-8cde-acb830bb811f,"... ComEd,. Delmarva ... Exelon's 2023 Proxy filing on March 15, 2023. ... Corporate Sustainability Approach section of the Exelon Sustainability Report ..."
Exelon Corp. Sustainability Report 2023 filetype:pdf site:investors.exeloncorp.com,Leading the Way to a Sustainable Future: Exelon&#39;s ESG ...,https://investors.exeloncorp.com/static-files/f3dbe322-7e74-41f0-80b2-06c14743402e,"2023. 2023. 2018 ... • 2019 Corporate Sustainability Report (reported using TCFD, GRI and SDG standards) ... • 2019 Exelon Diverse Business Empowerment Annual ..."
Exelon Corp. Sustainability Report 2023 filetype:pdf site:investors.exeloncorp.com,FORM 10-K - Investor Relations - Exelon Corporation,https://investors.exeloncorp.com/static-files/6213b240-ab5c-4a4c-9a6a-936702a7e3eb,"This combined Annual Report on Form 10-K is being filed separately by Exelon Corporation, Commonwealth. Edison Company, PECO Energy Company ..."
Exelon Corp. Sustainability Report 2023 filetype:pdf site:investors.exeloncorp.com,Notice of the Annual Meeting and 2024 Proxy Statement,https://investors.exeloncorp.com/static-files/9e1b1ef4-4257-42b3-b60f-c59c644c0deb,Combined Notes to Consolidated Financial Statements included in Exelon's 2023 Annual Report on Form 10-K. The 2023-2025 performance share ...
Exelon Corp. Sustainability Report 2023 filetype:pdf site:investors.exeloncorp.com,Earnings Conference Call Second Quarter 2023,https://investors.exeloncorp.com/static-files/5e054b56-9aba-43d1-bcf5-257d003c5b72,(1) 2022 Exelon Sustainability Report can be found in the Sustainability section of the Company's website. (2) 2023 earnings guidance based ...
Exelon Corp. Sustainability Report 2023 filetype:pdf site:investors.exeloncorp.com,Earnings Conference Call Fourth Quarter 2023,https://investors.exeloncorp.com/static-files/08e9eefd-ab49-4675-b549-ad59756d5275,Exelon's Investment in Grid Modernization has Enabled ~40%. Improvement in Reliability and Created Customer Value… (1) Reflects adjusted O&amp;M ...
Exelon Corp. Sustainability Report 2023 filetype:pdf site:investors.exeloncorp.com,FORM 10-K - Investor Relations,https://investors.exeloncorp.com/static-files/f1817312-350a-4e20-9c61-03a7755ea9a1,"This combined Annual Report on Form 10-K is being filed separately by Exelon Corporation, Commonwealth. Edison Company, PECO Energy Company ..."
Exelon Corp. Sustainability Report 2023 filetype:pdf site:investors.exeloncorp.com,Form 8-K for Exelon Corp filed 08/02/2023 - Investor Relations,https://investors.exeloncorp.com/static-files/f7c8b399-7cc7-4c35-82d2-c6cb07c46093,EXELON REPORTS SECOND QUARTER 2023 RESULTS ... Exelon Sustainability Report can be found in the Sustainability section of the Company's website.
Exelon Corp. Sustainability Report 2023 filetype:pdf site:investors.exeloncorp.com,Exelon Corporation,https://investors.exeloncorp.com/static-files/73081ee5-ec6c-4044-8b0b-8433514744f5,"Mar 16, 2022  —  This proxy statement contains certain forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995 ..."
Exelon Corp. Sustainability Report 2023 filetype:pdf site:investors.exeloncorp.com,Investor Meetings,https://investors.exeloncorp.com/static-files/ac3c26d7-2a7d-4f38-b4a7-ffde3c607e6c,Registrants' 2023 Annual Report on Form 10-K ... Exelon is an Industry Leader in Sustainability ... 2023 for Exelon's utilities (excludes Corp and ...
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,VF CORPORATION Annual Report FISCAL YEAR 2023,https://www.vfc.com/investors/financial-information/sec-filings/content/0001193125-23-164888/0001193125-23-164888.pdf,VF Corporation Fiscal 2023 Form 10-K. 1. Page 6. The following table summarizes VF's brands by reportable segment: REPORTABLE SEGMENT. BRANDS.
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,10-K - 05/25/2023,https://www.vfc.com/investors/financial-information/sec-filings/content/0000103379-23-000006/0000103379-23-000006.pdf,"... ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF THE SECURITIES EXCHANGE ACT OF 1934. For the fiscal year ended April 1, 2023 or. ☐ TRANSITION ..."
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,DEF 14A - 06/12/2023,https://www.vfc.com/investors/financial-information/sec-filings/content/0001193125-23-164886/0001193125-23-164886.pdf,"A copy of VF's Annual Report for fiscal 2023 is included for your information. ... Sustainability &amp; Responsibility report, in ... vfc.com. The ..."
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,10-Q - 11/03/2023,https://www.vfc.com/investors/financial-information/sec-filings/content/0000103379-23-000018/0000103379-23-000018.pdf,"VF's Annual Report on Form 10-K for the year ended April 1, 2023 (“Fiscal 2023. Form 10-K”). Recent Developments and Uncertainties. There is ..."
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,8-K - 10/30/2023,https://www.vfc.com/investors/financial-information/sec-filings/content/0001157523-23-001573/0001157523-23-001573.pdf,"On October 30, 2023 ... sustainability strategy and achieve its sustainability ... SEC, including VF's Annual Report on Form 10-K, and Quarterly ..."
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,0000103379-24-000003.pdf,https://www.vfc.com/investors/financial-information/sec-filings/content/0000103379-24-000003/0000103379-24-000003.pdf,"In November 2023, the FASB issued ASU No. 2023-07, ""Segment Reporting. (Topic 280): Improvements to Reportable Segment Disclosures"", which ..."
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,0000103379-22-000003.pdf,https://www.vfc.com/investors/financial-information/sec-filings/content/0000103379-22-000003/0000103379-22-000003.pdf,expire in December 2023 ... obligations; climate change and increased focus on sustainability ... registrant's fourth fiscal quarter in the case of ...
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,0001193125-23-169577.pdf,https://www.vfc.com/investors/financial-information/sec-filings/content/0001193125-23-169577/0001193125-23-169577.pdf,"Date of Report (Date of earliest event reported): June 16, 2023. V. F. Corporation. (Exact name of registrant as specified in its charter)."
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,0000103379-23-000015.pdf,https://www.vfc.com/investors/financial-information/sec-filings/content/0000103379-23-000015/0000103379-23-000015.pdf,related to the Supreme reporting unit recorded in Fiscal 2023. • Increase in other assets — primarily due to the $875.7 million payment ...
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,Modern Slavery and Human Rights Statement VF,https://vfc.com/modern-slavery-statement,Sustainability Report. This Modern Slavery and Human Rights Statement discusses the activities of VF Corporation and its current consolidated subsidiaries ...
Hooker Furnishings Corp. Sustainability Report 2023 filetype:pdf site:investors.hookerfurnishings.com,2023 Annual Report - Investor Relations - Hooker Furnishings,https://investors.hookerfurnishings.com/static-files/08d8d489-0e08-4428-b3b6-59b8fe5e4417,"In this new environment, we're confident in the many exciting initiatives underway to broaden our total addressable market and visibility to ..."
Hooker Furnishings Corp. Sustainability Report 2023 filetype:pdf site:investors.hookerfurnishings.com,2023 Annual Report - Investor Relations - Hooker Furnishings,https://investors.hookerfurnishings.com/static-files/2ae67483-dda2-4b18-8d34-5226a7de09ac,"During this time of transition, we made some difficult decisions in fiscal 2023 for the long-term benefit of the Company and its ..."
Hooker Furnishings Corp. Sustainability Report 2023 filetype:pdf site:investors.hookerfurnishings.com,2024 Annual Report - Investor Relations - Hooker Furnishings,https://investors.hookerfurnishings.com/static-files/b09d0c34-44c3-441d-840b-d5307c5b56f4,The analysis and discussion of fiscal 2023 compared to fiscal 2022 results are available in Item 7 of our 2023 Annual Report on. Form-10K ...
Hooker Furnishings Corp. Sustainability Report 2023 filetype:pdf site:investors.hookerfurnishings.com,2024 Annual Report - Investor Relations,https://investors.hookerfurnishings.com/static-files/3581e58f-35fb-469a-9975-0b70e9209118,"ANNUAL REPORT ON FORM 10-K. Hooker Furnishings Corporation's Annual Report on Form. 10-K, included herein, is also available on our website at."
Hooker Furnishings Corp. Sustainability Report 2023 filetype:pdf site:investors.hookerfurnishings.com,Hooker Furnishings Reports Fiscal 2023 Results,https://investors.hookerfurnishings.com/node/14786/pdf,"Consolidated net sales for fiscal 2023 were $583.1 million, a decrease of $10.5 million, or 1.8%, compared to the."
Hooker Furnishings Corp. Sustainability Report 2023 filetype:pdf site:investors.hookerfurnishings.com,Form 10-Q for Hooker Furnishings Corp filed 12/08/2023,https://investors.hookerfurnishings.com/static-files/c0db1cac-bbc6-4604-866f-afef23d06634,2023 (“2023 Annual Report”). The preparation ... challenges to the retail environment ... In connection with the Hooker Furnishings Corporation (the ...
