query,title,url,snippet
"Alico, Inc. Sustainability Report 2023 filetype:pdf site:ir.alicoinc.com","ALICO, INC.",https://ir.alicoinc.com/all-sec-filings/content/0000003545-23-000030/0000003545-23-000030.pdf,"Dec 6, 2023 ... The forward-looking statements in this Annual Report are only ... sustainability, climate change ... 2023 (the “Report”) of Alico, Inc. (the ..."
"Alico, Inc. Sustainability Report 2023 filetype:pdf site:ir.alicoinc.com","ALICO, INC.",https://ir.alicoinc.com/quarterly-reports/content/0001564590-22-003731/0001564590-22-003731.pdf,"Feb 3, 2022 ... Company's Annual Report on Form 10-K for the ... 2023. There ... Company's Environmental, Sustainability and Governance (“ESG”) implementation."
"Alico, Inc. Sustainability Report 2023 filetype:pdf site:ir.alicoinc.com","ALICO, INC.",https://ir.alicoinc.com/all-sec-filings/content/0000003545-24-000066/0000003545-24-000066.pdf,"May 6, 2024 ... Indicate by check mark whether the registrant (1) has filed all reports required to be filed by Section 13 or 15(d) of the Securities ..."
"Alico, Inc. Sustainability Report 2023 filetype:pdf site:ir.alicoinc.com","ALICO, INC.",https://ir.alicoinc.com/all-sec-filings/content/0000950170-23-037560/0000950170-23-037560.pdf,"Aug 3, 2023 ... On July 14, 2023 the Company paid a third ... legal, regulatory or market measures to address climate change and sustainability ... Annual Report on."
"Alico, Inc. Sustainability Report 2023 filetype:pdf site:ir.alicoinc.com","ALICO, INC.",https://ir.alicoinc.com/all-sec-filings/content/0000950170-22-026459/0000950170-22-026459.pdf,"Apr 5, 2022 ... ... Statements” in the notes to the consolidated financial statements included in this Annual Report on Form 10-K. We have not filed and do not ..."
"Alico, Inc. Sustainability Report 2023 filetype:pdf site:ir.alicoinc.com","ALICO, INC.",https://ir.alicoinc.com/all-sec-filings/content/0000003545-24-000034/0000003545-24-000034.pdf,"Feb 7, 2024 ... ... 2023 filed with the. Securities and Exchange Commission (the “SEC”) on December 6, 2023 (the “2023 Annual Report on Form 10-K”). Except as ..."
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,2023 Sustainability and Governance Report | Target Corporation,https://corporate.target.com/getmedia/e4f81467-57ab-4787-a5a7-ab6efb7dd05c/Target-2023-Sustainability-and-Governance-Report.pdf,That's why Target has publicly shared our corporate responsibility efforts since. 1969 and why we continue that practice in the following report. I'm inspired ...
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,2019 Target Corporate Responsibility Report,https://corporate.target.com/getmedia/2280ca61-697f-4593-84f1-6e5ab796c2ee/2019_Target_Corporate-Responsibility-Report.pdf,"Apr 3, 2018 ... In an ever-changing world, we regularly evaluate and align our strategy and reporting against the most material corporate responsibility topics ..."
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,2020 Target Corporate Responsibility Report,https://corporate.target.com/getmedia/5703b228-030d-4f69-8a37-afc8225c57e3/2020_Target_Corporate-Responsibility-Report.pdf,"Jan 1, 2020 ... 2023 by sharpening our focus on advancement, retention and hiring. 2020 Target Corporate Responsibility Report. The Big Picture. Supply Chain."
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,2021 Target Corporate Responsibility Report,https://corporate.target.com/getmedia/f522b0eb-065b-410c-9c1c-07a2244bfdb2/2021_Target_Corporate-Responsibility-Report.pdf,"Jun 6, 2021 ... 20% by 2023. For more information on how we are making progress on achieving that goal, read our Workforce Diversity Report (2020). Part of ..."
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,"2022 Target Environmental, Social and Governance Report",https://corporate.target.com/getmedia/6fa88845-4341-4654-a554-5d58c553e88c/2022_Target_ESG_Report.pdf,"team members across the company by 20% by 2023, with ... corporate reporting on climate-related risks and ... report on our progress in our annual ESG Report."
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,Welcome to your CDP Climate Change Questionnaire 2023 C0 ...,https://corporate.target.com/getmedia/c70c48ab-0e10-4576-9e92-789e30665964/2023-CDP-Climate-Response.pdf,"Jul 24, 2023 ... Target's ESG initiatives, covered in our 2022 ESG Report. (https://corporate.target.com/sustainability-ESG/governance-and-reporting/reporting-."
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,2023 Proxy Statement and Notice of Annual Meeting of Shareholders,https://corporate.target.com/getmedia/86944c9b-857d-426b-a6cf-19280989cc77/2023-Proxy-Statement_Target-Corporation.pdf,corporate.target.com/investors/annual/annual-reports ... corporate.target.com/sustainability-ESG/governance-and-reporting/ ... Target Corporation's 2023 annual ...
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,Welcome to your CDP Forests Questionnaire 2023 F0. Introduction,https://corporate.target.com/getmedia/e54436d4-84a1-4e9b-8fd4-6b25cd4509d6/2023-CDP-Forest-Response.pdf,"Target Corporation CDP Forests Questionnaire 2023 Friday, July 28, 2023 ... The principal forward-looking statements in this report include our ... https:// ..."
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,Annual Report 2022,https://corporate.target.com/getmedia/0817b557-7676-440b-a85d-3f48954ff919/2022-Target-Annual-Report.pdf,"... Target Corporation (the Corporation) as of January 28, 2023 and January 29 ... sustainability-ESG/governance-and-reporting/ corporate-governance. Target ..."
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,Target Corporation CDP Water Security Questionnaire 2023Friday ...,https://corporate.target.com/getmedia/9aa830b5-d8d2-413d-8184-7fc17a42615b/2023-CDP-Water-Response.pdf,"Jul 28, 2023 ... The principal forward-looking statements in this report include our sustainability goals, commitments and programs; our business plans ..."
Universal Corp. Sustainability Report 2023 filetype:pdf site:universalcorp.com,2023 Universal Sustainability Report,http://www.universalcorp.com/Resources/Practices/2023%20Universal%20Sustainability%20Report.pdf,"Dec 14, 2023 ... Universal Corporation has a long history of operat- ing with integrity, honesty, and a focus on quality. We are a vital link in the leaf tobacco ..."
Universal Corp. Sustainability Report 2023 filetype:pdf site:universalcorp.com,2022 Universal Sustainability Report.pdf,https://www.universalcorp.com/Resources/Practices/2022%20Universal%20Sustainability%20Report.pdf,"One of those Committees is our Nominating and. Corporate Governance (NCG) Committee which oversees and reviews Environmental, Social, and. Governance (ESG) ..."
Universal Corp. Sustainability Report 2023 filetype:pdf site:universalcorp.com,2021 Universal Sustainability Report.pdf,http://www.universalcorp.com/Resources/Practices/2021%20Universal%20Sustainability%20Report.pdf,"One of those Committees is our Nominating and Corporate Governance Committee. This Committee oversees and reviews Environmental, Social, and Governance (ESG) ..."
Universal Corp. Sustainability Report 2023 filetype:pdf site:universalcorp.com,Bilancio di Sostenibilità 2022,http://www.universalcorp.com/Resources/OurCompany/Universalleaf/Europe/Deltafina_Sustainability_Report_FY22_(Italian).pdf,la cui installazione inizierà nel 2023. ... Sustainability Report 2022. FCV. BLY. DAC. DFC. Totale ... Dipendenti. Deltafina è di proprietà della multinazionale ...
Semtech Corp. Sustainability Report 2023 filetype:pdf site:semtech.com,Corporate Sustainability Report - 2023,https://www.semtech.com/uploads/quality/Semtech-CS_Report-2023-F1.pdf,"Jan 29, 2023 ... LoRa is the de facto wireless platform of Internet of Things (IoT). Semtech's LoRa chipsets connect sensors to the cloud and enable real-time ..."
Semtech Corp. Sustainability Report 2023 filetype:pdf site:semtech.com,SMTC-01.29.2023-10K for Annual Report,https://investors.semtech.com/ar2023/-/pdf/Semtech_AR_2023_Final_web.pdf,"Jan 30, 2022 ... when making investments and may consider a company's ESG or sustainability scores as a reputational or other factor in ... semtech.com. Nasdaq ..."
Semtech Corp. Sustainability Report 2023 filetype:pdf site:semtech.com,Proxy Statement,https://investors.semtech.com/ar2023/-/pdf/proxy_statement.pdf,"Apr 28, 2023 ... 10 | Semtech Corporation 2023 Proxy Statement. Page 19. CORPORATE GOVERNANCE. Corporate Social Responsibility and Sustainability. The Company ..."
Semtech Corp. Sustainability Report 2023 filetype:pdf site:semtech.com,LoRa Devices,https://info.semtech.com/hubfs/Semtech-UseCase-EBook-SmartHome-2020_web.pdf?hsLang=en-us,Semtech Corporation - LoRa Devices Business Case Overview - Smart Home ... usage and enhance sustainability. ... report data regularly to iioote's web portal. In ...
Semtech Corp. Sustainability Report 2023 filetype:pdf site:semtech.com,Leading the Digital Transformation of Water Utilities by Enabling ...,https://info.semtech.com/hubfs/Birdz%20Whitepaper-final_web.pdf,boost efficiency and accelerate sustainability efforts. ... According to a report by ... ABOUT SEMTECH. Semtech Corporation is a leading supplier of high ...
Semtech Corp. Sustainability Report 2023 filetype:pdf site:investors.semtech.com,SMTC-01.29.2023-10K for Annual Report,https://investors.semtech.com/ar2023/-/pdf/Semtech_AR_2023_Final_web.pdf,"Jan 30, 2022 ... when making investments and may consider a company's ESG or sustainability scores as a reputational or other factor in ... semtech.com. Nasdaq ..."
Semtech Corp. Sustainability Report 2023 filetype:pdf site:investors.semtech.com,Proxy Statement,https://investors.semtech.com/ar2023/-/pdf/proxy_statement.pdf,"Apr 28, 2023 ... 10 | Semtech Corporation 2023 Proxy Statement. Page 19. CORPORATE GOVERNANCE. Corporate Social Responsibility and Sustainability. The Company ..."
Levi Strauss & Co Sustainability Report 2023 filetype:pdf site:levistrauss.com,Sustainability Report Summary,https://levistrauss.com/wp-content/uploads/2022/09/2021-Sustainability-Report-Summary-.pdf,"Today, we are proudly releasing both the Levi Strauss & Co. 2021 sustainability report and launching the second iteration of the Levi's® brand's “Buy Better,."
Levi Strauss & Co Sustainability Report 2023 filetype:pdf site:levistrauss.com,2022 Sustainability Goals & Progress Update | Levi Strauss,https://www.levistrauss.com/wp-content/uploads/2023/09/2022-LSCo.-Sustainability-Goals-Progress-Update.pdf,"Sep 1, 2023 ... ... 2023. We have reflected the ... To see our former language, visit our 2021 sustainability report. ... Levi Strauss & Co., LS&Co., the company, us ..."
Levi Strauss & Co Sustainability Report 2023 filetype:pdf site:levistrauss.com,Welcome to your CDP Climate Change Questionnaire 2023 C0 ...,https://www.levistrauss.com/wp-content/uploads/2023/08/Levi-Strauss-Co-CDP-Climate-Change-Response-2023.pdf,"Aug 10, 2023 ... ... reporting data and indicate whether you will be providing emissions data for past reporting years. Page 2. Levi Strauss & Co. CDP Climate ..."
Levi Strauss & Co Sustainability Report 2023 filetype:pdf site:levistrauss.com,Levi Strauss & Co. 2020 Sustainability Report,https://www.levistrauss.com/wp-content/uploads/2021/09/LSCo.-2020-Sustainability-Report.pdf,"Groundbreaking takes place later in 2021, with operations scheduled to begin in late 2023. The 70,000 m² solar and geothermal-powered facility will occupy a ..."
Levi Strauss & Co Sustainability Report 2023 filetype:pdf site:levistrauss.com,Levi Strauss & Co. Releases 2021 Sustainability Report and New ...,https://www.levistrauss.com/wp-content/uploads/2022/10/2021-Sustainability-Report-Press-Release.pdf,"SAN FRANCISCO (September 28, 2022) – Levi Strauss & Co. has released a new slate of sustainability goals as part of its newly published 2021 Sustainability ..."
Levi Strauss & Co Sustainability Report 2023 filetype:pdf site:levistrauss.com,Creating real impact,https://www.levistrauss.com/wp-content/uploads/2022/09/LSCo.-2021-Sustainability-Report-Strategy.pdf,"Today, we are proudly releasing both the Levi Strauss & Co. 2021 sustainability report and launching the second iteration of the Levi's® brand's “Buy Better, ..."
Levi Strauss & Co Sustainability Report 2023 filetype:pdf site:levistrauss.com,LEVI STRAUSS & Co. CHEMICAL PLAYBOOK FOR ZDHC ...,https://www.levistrauss.com/wp-content/uploads/2023/09/ZDHC_Chemical_Playbook_2023_Final.pdf,"our 2024 (Fiscal Year 2023 data) Sustainability Report the number of wet finishing factories and ZDHC Gateway. Chemical Module registered factories, as well ..."
Levi Strauss & Co Sustainability Report 2023 filetype:pdf site:levistrauss.com,Using innovation and collaboration to create change,https://www.levistrauss.com/wp-content/uploads/2022/09/LSCo.-2021-Sustainability-Report-Consumption.pdf,"environmental and social benefits. We have achieved ... 2023. As an added benefit, Stony Creek Colors ... Levi Strauss & Co. 2021 Sustainability Report. Page 52."
Levi Strauss & Co Sustainability Report 2023 filetype:pdf site:levistrauss.com,Why a Product-Lifecycle Approach? | Levi Strauss & Co. San ...,https://www.levistrauss.com/wp-content/uploads/2014/01/A-Product-Lifecyle-Approach-to-Sustainability.pdf,• Our product-lifecycle approach addresses both environmental sustainability ... report contains detailed washer energy efficiency ... Levi Strauss & Co.™ jeans in ...
Levi Strauss & Co Sustainability Report 2023 filetype:pdf site:levistrauss.com,"GRI, UNGC, SDG INDEX | Levi Strauss & Co.",https://www.levistrauss.com/wp-content/uploads/2023/09/2020-LSCo.-GRI-SDG-UNGC-Index.pdf,"The Global Reporting Initiative (GRI) is a sustainability reporting tool covering disclosures on economic, social, and environmental topics."
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:investor.rbcbearings.com",Form 10-K for RBC Bearings INC filed 05/19/2023,https://investor.rbcbearings.com/static-files/d541a03f-0396-4e05-b66e-5c93966c9fc1,"May 19, 2023 ... ... 2023, the Company's management identified a ... environment in which the company ... In connection with the Annual Report of RBC Bearings ..."
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:investor.rbcbearings.com",Form SD for RBC Bearings INC filed 05/31/2023,https://investor.rbcbearings.com/static-files/fad3b549-458d-4895-8cf7-efc06af4b7e4,Section 1 – Conflict Minerals Disclosure. Item 1.01 Conflict Minerals Disclosure and Report. RBC Bearings Incorporated (the “Company”) determined that ...
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:investor.rbcbearings.com",Form 10-Q for RBC Bearings INC filed 02/08/2024,https://investor.rbcbearings.com/static-files/fec6793b-4502-4e86-83bc-f4b0c63baf5d,"Feb 8, 2024 ... Indicate by check mark whether the registrant (1) has filed all reports required to be filed by Section 13 or 15(d) of the Securities ..."
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:investor.rbcbearings.com",RBC BEARINGS INCORPORATED,https://investor.rbcbearings.com/static-files/95524d66-6b96-42df-ad74-fbe64422b3e9,"Sep 21, 2021 ... ... Company's knowledge, is threatened. Except as set forth in the. Company's Annual Report on Form 10-K for the fiscal year ended April 3, 2021 ..."
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:investor.rbcbearings.com",FORM 10-K/A RBC BEARINGS INCORPORATED,https://investor.rbcbearings.com/static-files/4a4bde32-10bb-4daf-8cec-dc0475b47ccc,"Apr 2, 2022 ... capital expenditures for environmental compliance in fiscal year 2023. Available Information. We file our annual, quarterly and current ..."
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:investor.rbcbearings.com",FORM 10-K,https://investor.rbcbearings.com/static-files/8b302f5b-9565-4b9c-a903-745339a814b5,"Jun 15, 2007 ... In connection with the Annual Report of RBC Bearings Incorporated (the “Company”) Form 10-K for the year ended April 1, 2017, as filed with ..."
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:investor.rbcbearings.com",RBC BEARINGS INCORPORATED,https://investor.rbcbearings.com/static-files/fe664bed-c054-4ec2-b402-e908c72d7916,"Sep 20, 2021 ... ... RBC Bearings Incorporated of our report dated September 13, 2021, with respect to the combined financial statements of the Dodge Mechanical ..."
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:investor.rbcbearings.com",FORM 10-K,https://investor.rbcbearings.com/static-files/94d26aa7-9b53-475b-969b-841f60ac7487,"Jun 15, 2007 ... In connection with the Annual Report of RBC Bearings Incorporated (the “Company”) Form 10-K for the year ended April 2, 2016, as filed with ..."
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:investor.rbcbearings.com",UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,https://investor.rbcbearings.com/static-files/1fc480e7-add7-45ae-b8e2-e26bb41a86e3,"Bremen, Inc. (“Bremen ... environmental compliance in fiscal years 2022 or 2023. ... In connection with the Annual Report of RBC Bearings Incorporated (the “Company ..."
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:investor.rbcbearings.com",FORM 10-Q RBC BEARINGS INCORPORATED,https://investor.rbcbearings.com/static-files/a32c3cbf-80ff-4b4c-8b70-ddc3d320faf3,... environmental compliance may be more costly ... from fiscal 2023 through fiscal 2026 and $3.3 million thereafter. ... I have reviewed this quarterly report on Form ...
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:rbcbearings.com",Form 10-K for RBC Bearings INC filed 05/19/2023,https://investor.rbcbearings.com/static-files/d541a03f-0396-4e05-b66e-5c93966c9fc1,"May 19, 2023 ... ... 2023, the Company's management identified a ... environment in which the company ... In connection with the Annual Report of RBC Bearings ..."
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:rbcbearings.com",Form SD for RBC Bearings INC filed 05/31/2023,https://investor.rbcbearings.com/static-files/fad3b549-458d-4895-8cf7-efc06af4b7e4,Section 1 – Conflict Minerals Disclosure. Item 1.01 Conflict Minerals Disclosure and Report. RBC Bearings Incorporated (the “Company”) determined that ...
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:rbcbearings.com",Form 10-Q for RBC Bearings INC filed 02/08/2024,https://investor.rbcbearings.com/static-files/fec6793b-4502-4e86-83bc-f4b0c63baf5d,"Feb 8, 2024 ... Indicate by check mark whether the registrant (1) has filed all reports required to be filed by Section 13 or 15(d) of the Securities ..."
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:rbcbearings.com",RBC BEARINGS INCORPORATED,https://investor.rbcbearings.com/static-files/95524d66-6b96-42df-ad74-fbe64422b3e9,"Sep 21, 2021 ... ... Company's knowledge, is threatened. Except as set forth in the. Company's Annual Report on Form 10-K for the fiscal year ended April 3, 2021 ..."
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:rbcbearings.com",FORM 10-K/A RBC BEARINGS INCORPORATED,https://investor.rbcbearings.com/static-files/4a4bde32-10bb-4daf-8cec-dc0475b47ccc,"Apr 2, 2022 ... capital expenditures for environmental compliance in fiscal year 2023. Available Information. We file our annual, quarterly and current ..."
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:rbcbearings.com",FORM 10-K,https://investor.rbcbearings.com/static-files/8b302f5b-9565-4b9c-a903-745339a814b5,"Jun 15, 2007 ... In connection with the Annual Report of RBC Bearings Incorporated (the “Company”) Form 10-K for the year ended April 1, 2017, as filed with ..."
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:rbcbearings.com",RBC BEARINGS INCORPORATED,https://investor.rbcbearings.com/static-files/fe664bed-c054-4ec2-b402-e908c72d7916,"Sep 20, 2021 ... ... RBC Bearings Incorporated of our report dated September 13, 2021, with respect to the combined financial statements of the Dodge Mechanical ..."
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:rbcbearings.com",FORM 10-K,https://investor.rbcbearings.com/static-files/94d26aa7-9b53-475b-969b-841f60ac7487,"Jun 15, 2007 ... In connection with the Annual Report of RBC Bearings Incorporated (the “Company”) Form 10-K for the year ended April 2, 2016, as filed with ..."
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:rbcbearings.com",UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,https://investor.rbcbearings.com/static-files/1fc480e7-add7-45ae-b8e2-e26bb41a86e3,"Bremen, Inc. (“Bremen ... environmental compliance in fiscal years 2022 or 2023. ... In connection with the Annual Report of RBC Bearings Incorporated (the “Company ..."
"RBC Bearings, Inc. Sustainability Report 2023 filetype:pdf site:rbcbearings.com",FORM 10-Q RBC BEARINGS INCORPORATED,https://investor.rbcbearings.com/static-files/a32c3cbf-80ff-4b4c-8b70-ddc3d320faf3,... environmental compliance may be more costly ... from fiscal 2023 through fiscal 2026 and $3.3 million thereafter. ... I have reviewed this quarterly report on Form ...
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,eGain Corporation,https://hd.egain.com/corporate/report-egain-proxy-2023.pdf,"Dec 5, 2023 ... The Proxy Statement for our Annual Meeting and eGain's Annual Report to Stockholders on Form 10-K for the ... fiscal year ended June 30, 2023 (the ..."
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,egain-annual-report-2022.pdf,https://hd.egain.com/corporate/egain-annual-report-2022.pdf,"Sep 13, 2022 ... eGain Corporation (“eGain”, the “Company”, “our”, “we” or “us”) automates customer engagement with an innovative. Software as a service (SaaS) ..."
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,eGain Annual Report 2023,https://hd.egain.com/corporate/egain-annual-report-2023.pdf,"Sep 14, 2023 ... We faced a challenging economic environment in fiscal 2023. Our growth plans were stymied by a broad slowdown in enterprise technology ..."
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,eGain Corporation,https://hd.egain.com/corporate/egain-annual-report-2019.pdf,"Sep 12, 2019 ... ... report on customer data in a phone-centric environment. They do not offer rich applications to engage customers across digital-first touch ..."
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,THE STATE OF KNOWLEDGE MANAGEMENT IN 2023 ...,https://hd.egain.com/surveys/state-of-knowledge-management-survey-2023.pdf,"Today, Inc., in partnership with eGain Corporation. ... (See the “Demographics” section at the end of this report for a ... regulated environment. Figure 7: Number ..."
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,Untitled,https://hd.egain.com/corporate/egain-annual-report-2021.pdf,"Sep 10, 2021 ... Supplementary Data of this Annual Report, certain Company contracts have contractual billings which do not coincide ... eGain Corporation (“eGain” ..."
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,Quarterly Shareholder Letter,https://hd.egain.com/corporate/egain-shareholder-letter-q124.pdf,"detailed from time to time in eGain's public filings, including eGain's annual report on Form 10-K filed on September 14, 2023 and subsequent reports filed ..."
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,Connect More Dots,https://hd.egain.com/corporate/egain-investor-presentation-q1fy24.pdf,economic environment; risks that ... eGain's annual report on Form 10-K for the fiscal year ... Using 1QFY24's $0.48 EPS run rate. Page 27. © 2023 eGain Corporation ...
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,Connect More Dots,https://hd.egain.com/corporate/egain-investor-presentation-q4fy23.pdf,"Sep 14, 2023 ... ... eGain's public filings, including. eGain's annual report on Form 10-K for the fiscal year ended June 30, 2023 and subsequent reports filed ..."
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,Connect More Dots,https://hd.egain.com/corporate/egain-investor-presentation-q2fy23.pdf,"Feb 14, 2023 ... ... environment; risks that our lengthy sales ... eGain's public filings, including eGain's annual report ... © 2023 eGain Corporation. All rights ..."
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,eGain Corporation,https://hd.egain.com/corporate/report-egain-proxy-2023.pdf,"Dec 5, 2023 ... The Proxy Statement for our Annual Meeting and eGain's Annual Report to Stockholders on Form 10-K for the ... fiscal year ended June 30, 2023 (the ..."
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,egain-annual-report-2022.pdf,https://hd.egain.com/corporate/egain-annual-report-2022.pdf,"Sep 13, 2022 ... eGain Corporation (“eGain”, the “Company”, “our”, “we” or “us”) automates customer engagement with an innovative. Software as a service (SaaS) ..."
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,eGain Annual Report 2023,https://hd.egain.com/corporate/egain-annual-report-2023.pdf,"Sep 14, 2023 ... We faced a challenging economic environment in fiscal 2023. Our growth plans were stymied by a broad slowdown in enterprise technology ..."
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,eGain Corporation,https://hd.egain.com/corporate/egain-annual-report-2019.pdf,"Sep 12, 2019 ... ... report on customer data in a phone-centric environment. They do not offer rich applications to engage customers across digital-first touch ..."
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,THE STATE OF KNOWLEDGE MANAGEMENT IN 2023 ...,https://hd.egain.com/surveys/state-of-knowledge-management-survey-2023.pdf,"Today, Inc., in partnership with eGain Corporation. ... (See the “Demographics” section at the end of this report for a ... regulated environment. Figure 7: Number ..."
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,Untitled,https://hd.egain.com/corporate/egain-annual-report-2021.pdf,"Sep 10, 2021 ... Supplementary Data of this Annual Report, certain Company contracts have contractual billings which do not coincide ... eGain Corporation (“eGain” ..."
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,Quarterly Shareholder Letter,https://hd.egain.com/corporate/egain-shareholder-letter-q124.pdf,"detailed from time to time in eGain's public filings, including eGain's annual report on Form 10-K filed on September 14, 2023 and subsequent reports filed ..."
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,Connect More Dots,https://hd.egain.com/corporate/egain-investor-presentation-q1fy24.pdf,economic environment; risks that ... eGain's annual report on Form 10-K for the fiscal year ... Using 1QFY24's $0.48 EPS run rate. Page 27. © 2023 eGain Corporation ...
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,Connect More Dots,https://hd.egain.com/corporate/egain-investor-presentation-q4fy23.pdf,"Sep 14, 2023 ... ... eGain's public filings, including. eGain's annual report on Form 10-K for the fiscal year ended June 30, 2023 and subsequent reports filed ..."
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,Connect More Dots,https://hd.egain.com/corporate/egain-investor-presentation-q2fy23.pdf,"Feb 14, 2023 ... ... environment; risks that our lengthy sales ... eGain's public filings, including eGain's annual report ... © 2023 eGain Corporation. All rights ..."
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,DEF 14A - 07/27/2023 - Quantum Corporation,https://investors.quantum.com/financial-information/sec-filings/content/0001539497-23-001309/0001539497-23-001309.pdf,"Jul 27, 2023 ... ... environmental impact of the proxy process, shareholders will not automatically receive paper copies of our proxy statement and annual report."
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,10-K - 06/06/2023 - Quantum Corporation,https://investors.quantum.com/financial-information/sec-filings/content/0000709283-23-000013/0000709283-23-000013.pdf,"Jun 6, 2023 ... ... Environmental, Social ... control over financial reporting as of March 31, 2023 ... 1) I have reviewed this Annual Report on Form 10-K of Quantum ..."
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,SD - 05/31/2023 - Quantum Corporation,https://investors.quantum.com/financial-information/sec-filings/content/0000709283-23-000011/0000709283-23-000011.pdf,"May 31, 2023 ... Date: May 29, 2023. Page ... This conflict minerals report for Quantum Corporation (Quantum ... Guoda Safina High-Tech Environmental Refinery Co., ..."
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,10-K - 06/08/2022 - Quantum Corporation,https://investors.quantum.com/financial-information/sec-filings/content/0000709283-22-000019/0000709283-22-000019.pdf,"Jun 8, 2022 ... Indicate by check mark whether the registrant (1) has filed all reports required to be filed by Section 13 or 15(d) of the."
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,QUANTUM CORPORATION,https://investors.quantum.com/financial-information/sec-filings/content/0001193125-19-214070/0001193125-19-214070.pdf,"Aug 6, 2019 ... This Annual Report on Form 10-K, including ... environment. Our software-defined approach to ... 2023. Borrowings under the Amended PNC ..."
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,https://investors.quantum.com/financial-information/sec-filings/content/0001628280-20-000682/0001628280-20-000682.pdf,"Dec 31, 2019 ... 2023. 2,443. 2024. 2,327. Thereafter. 4,819. Total ... Quantum Corporation (“Quantum”, the “Company ... Report of Quantum. Corporation, on Form 10-Q ..."
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,10-Q - 11/02/2022 - Quantum Corporation,https://investors.quantum.com/financial-information/sec-filings/content/0000709283-22-000048/0000709283-22-000048.pdf,"Nov 2, 2022 ... ... environment. The Company works closely ... 2023, and also setting a number of pretrial deadlines. ... Report of Quantum Corporation, on Form 10-Q ..."
